userId,sectionId,rating,sectionname
16,71,3.57,可化为齐次方程的方程
16,55,3.24,三角有理函数的不定积分
16,11,2.5,极限的四则运算
16,27,1.04,复合函数的求导法则
16,5,0.34,数列的极限定义
16,47,1.95,曲线的渐近线
16,41,0.81,无穷/无穷型不定式的极限
16,30,0.69,由参数方程所确定的函数求导法
16,30,2.63,由参数方程所确定的函数求导法
16,29,3.61,隐函数求导法则
16,74,1.89,可降价的高阶微分方程内容
16,47,2.12,曲线的渐近线
16,15,1.78,柯西审敛原理
16,26,4.27,反函数的求导法则
16,68,0.3,基本定义
16,85,1.1,常系数线性微分方程组解法
16,10,2.72,无穷小量与无穷大量性质
16,57,4.71,定积分的概念
16,52,1.77,换元积分法
16,38,2.88,带有佩亚诺型余项的泰勒公式
16,57,3.84,定积分的概念
16,31,1.91,相关变化率
16,68,4.27,基本定义
16,54,4.82,有理函数的不定积分
16,60,3.59,微积分的基本定理与基本公式
16,74,2.1,可降价的高阶微分方程内容
17,68,1.11,基本定义
17,14,2.68,两个重要极限
17,58,4.81,定积分的性质
17,62,2.32,无穷限反常积分
17,80,0.46,常数变易法
17,52,2.53,换元积分法
17,74,0.44,可降价的高阶微分方程内容
17,40,1.83,0/0型不定式的极限
17,60,1.96,微积分的基本定理与基本公式
17,79,1.67,刘维儿公式
17,65,1.87,定积分在几何上的应用
17,33,1.88,微分的运算法则
17,30,0.8,由参数方程所确定的函数求导法
17,20,0.27,介值定理
17,36,0.77,费马定理与罗尔定理
17,24,4.37,导数的可导性和连续性
17,60,4.59,微积分的基本定理与基本公式
17,15,4.64,柯西审敛原理
17,75,1.12,n阶线性微分方程及其解的结构
17,5,2.16,数列的极限定义
17,11,0.23,极限的四则运算
17,53,0.48,分布积分法
17,10,4.95,无穷小量与无穷大量性质
17,81,0.24,二阶常系数微分方程实例
17,7,3.83,自变量趋于有限值时函数的极限
17,83,0.08,n阶常系数齐次线性方程通解的求法
17,19,4.14,最大值最小值定理
17,84,3.87,欧拉方程内容
17,8,4.68,自变量趋于无穷大时函数的极限
17,61,2.72,定积分的换元法与分部积分法
17,22,0.7,导数的定义
17,28,2.65,高阶导数内容
17,22,1.51,导数的定义
17,71,4.04,可化为齐次方程的方程
17,25,3.83,导数的四则运算
17,1,3.8,函数概念
17,23,4.56,导数的几何定义
17,56,0.76,某些无理根式的不定积分
17,27,1.33,复合函数的求导法则
17,66,2.96,定积分在物理上的应用
17,42,3.14,其他类型不定式的极限
17,35,1.93,微分在近似计算中的应用
17,44,1.05,极值
17,56,1.4,某些无理根式的不定积分
17,69,3.99,可分离变量的微分方程内容
17,18,3.27,连续函数的性质
17,82,0.72,二阶常系数齐次线性方程通解的求法
17,7,2.35,自变量趋于有限值时函数的极限
17,18,1.25,连续函数的性质
17,85,3.15,常系数线性微分方程组解法
18,82,0.82,二阶常系数齐次线性方程通解的求法
18,2,1.26,初等性态
18,50,4.97,基本积分表
18,37,0.2,拉格朗日中值定理与柯西中值定理
18,51,1.65,不定积分的性质
18,68,2.84,基本定义
18,9,1.29,无穷小量与无穷大量概念
18,58,4.43,定积分的性质
18,33,2.56,微分的运算法则
18,59,1.6,可积的必要条件与可积函数类
18,35,2.39,微分在近似计算中的应用
18,26,2.12,反函数的求导法则
18,17,2.44,函数的间断点
18,64,3.37,定积分的元素法
18,24,3.37,导数的可导性和连续性
18,75,4.37,n阶线性微分方程及其解的结构
18,73,3.68,可化为一阶线性微分方程的方程
18,52,3.78,换元积分法
18,79,1.62,刘维儿公式
18,20,1.03,介值定理
18,84,0.49,欧拉方程内容
18,37,1.24,拉格朗日中值定理与柯西中值定理
18,69,0.61,可分离变量的微分方程内容
18,34,0.33,微分的几何意义
18,20,0.64,介值定理
18,48,0.88,函数的作图
18,45,2.87,最值
18,36,1.78,费马定理与罗尔定理
18,48,2.63,函数的作图
18,24,1.34,导数的可导性和连续性
18,56,3.5,某些无理根式的不定积分
18,21,3.19,一致连续性
18,68,4.34,基本定义
18,2,1.6,初等性态
18,47,2.08,曲线的渐近线
18,29,1.59,隐函数求导法则
18,77,3.34,n阶齐次线性方程通解的结构
18,59,1.31,可积的必要条件与可积函数类
18,61,3.51,定积分的换元法与分部积分法
18,48,0.46,函数的作图
18,74,3.5,可降价的高阶微分方程内容
18,12,3.65,复合函数的极限运算法则
18,78,2.37,n阶非齐次线性方程通解的结构
18,35,0.46,微分在近似计算中的应用
18,29,4.82,隐函数求导法则
18,68,4.86,基本定义
18,35,3.68,微分在近似计算中的应用
18,51,4.88,不定积分的性质
18,68,2.01,基本定义
18,61,3.72,定积分的换元法与分部积分法
19,63,3.14,无界函数的反常积分
19,37,2.13,拉格朗日中值定理与柯西中值定理
19,82,3.59,二阶常系数齐次线性方程通解的求法
19,47,2.77,曲线的渐近线
19,68,1.89,基本定义
19,56,4.16,某些无理根式的不定积分
19,20,3.27,介值定理
19,51,2.43,不定积分的性质
19,16,4.42,函数的连续性
19,27,0.54,复合函数的求导法则
19,65,0.68,定积分在几何上的应用
19,42,0.25,其他类型不定式的极限
19,85,3.3,常系数线性微分方程组解法
19,62,1.94,无穷限反常积分
19,83,1.04,n阶常系数齐次线性方程通解的求法
19,29,4.2,隐函数求导法则
19,39,0.42,带有拉格朗日型余项的泰勒公式
19,81,1.43,二阶常系数微分方程实例
19,32,2.26,微分的概念
19,50,1.95,基本积分表
19,85,3.79,常系数线性微分方程组解法
19,74,0.86,可降价的高阶微分方程内容
19,42,0.48,其他类型不定式的极限
19,22,3.88,导数的定义
19,34,0.01,微分的几何意义
19,42,3.71,其他类型不定式的极限
19,16,2.28,函数的连续性
19,61,1.58,定积分的换元法与分部积分法
19,2,4.47,初等性态
19,22,0.16,导数的定义
19,50,4.54,基本积分表
19,63,1.83,无界函数的反常积分
19,47,3.3,曲线的渐近线
19,22,0.43,导数的定义
19,25,3.99,导数的四则运算
19,63,3.82,无界函数的反常积分
19,40,0.68,0/0型不定式的极限
19,70,4.39,齐次方程
19,21,3.94,一致连续性
19,65,3.53,定积分在几何上的应用
19,54,3.36,有理函数的不定积分
19,43,4.19,函数的单调性
19,58,4.34,定积分的性质
19,76,2.62,函数组的线性相关性
19,47,3.62,曲线的渐近线
19,60,1.84,微积分的基本定理与基本公式
19,9,2.13,无穷小量与无穷大量概念
19,6,2.72,数列的极限性质
19,46,0.51,函数的凹凸性与拐点
19,14,0.46,两个重要极限
20,2,0.51,初等性态
20,7,4.88,自变量趋于有限值时函数的极限
20,60,0.21,微积分的基本定理与基本公式
20,82,1.44,二阶常系数齐次线性方程通解的求法
20,17,3.98,函数的间断点
20,33,0.93,微分的运算法则
20,35,0.33,微分在近似计算中的应用
20,86,4.76,微分方程的其他解法及研究方法
20,61,1.99,定积分的换元法与分部积分法
20,9,2.26,无穷小量与无穷大量概念
20,79,3.92,刘维儿公式
20,49,3.14,原函数的不定积分的概念
20,81,4.31,二阶常系数微分方程实例
20,14,2.13,两个重要极限
20,59,3.57,可积的必要条件与可积函数类
20,82,2.79,二阶常系数齐次线性方程通解的求法
20,23,4.84,导数的几何定义
20,64,1.85,定积分的元素法
20,50,0.87,基本积分表
20,65,0.17,定积分在几何上的应用
20,79,3.28,刘维儿公式
20,1,0.33,函数概念
20,58,2.65,定积分的性质
20,18,2.44,连续函数的性质
20,11,4.1,极限的四则运算
20,64,3.5,定积分的元素法
20,86,0.71,微分方程的其他解法及研究方法
20,81,0.36,二阶常系数微分方程实例
20,16,2.09,函数的连续性
20,2,4.92,初等性态
20,55,3.19,三角有理函数的不定积分
20,21,0.67,一致连续性
20,77,4.5,n阶齐次线性方程通解的结构
20,46,0.18,函数的凹凸性与拐点
20,81,2.75,二阶常系数微分方程实例
20,9,2.28,无穷小量与无穷大量概念
20,82,1.88,二阶常系数齐次线性方程通解的求法
20,54,2.86,有理函数的不定积分
20,31,1.33,相关变化率
20,56,0.13,某些无理根式的不定积分
20,49,4.02,原函数的不定积分的概念
20,52,0.52,换元积分法
20,63,4.65,无界函数的反常积分
20,66,3.59,定积分在物理上的应用
20,21,1.99,一致连续性
20,48,0.76,函数的作图
20,54,1.72,有理函数的不定积分
20,66,4.64,定积分在物理上的应用
20,62,1.85,无穷限反常积分
20,79,0.23,刘维儿公式
21,83,3.83,n阶常系数齐次线性方程通解的求法
21,77,4.47,n阶齐次线性方程通解的结构
21,59,1.12,可积的必要条件与可积函数类
21,36,4.66,费马定理与罗尔定理
21,20,1.35,介值定理
21,66,2.36,定积分在物理上的应用
21,4,4.84,初等函数
21,66,1.53,定积分在物理上的应用
21,79,3.05,刘维儿公式
21,57,4.51,定积分的概念
21,34,3.76,微分的几何意义
21,20,3.09,介值定理
21,11,2.13,极限的四则运算
21,64,1.48,定积分的元素法
21,18,3.47,连续函数的性质
21,1,1.34,函数概念
21,22,3.02,导数的定义
21,38,1.13,带有佩亚诺型余项的泰勒公式
21,72,0.47,一阶线性微分方程
21,82,1.77,二阶常系数齐次线性方程通解的求法
21,5,2.57,数列的极限定义
21,19,1.11,最大值最小值定理
21,16,3.71,函数的连续性
21,72,2.75,一阶线性微分方程
21,52,0.29,换元积分法
21,48,2.51,函数的作图
21,36,0.46,费马定理与罗尔定理
21,9,4.45,无穷小量与无穷大量概念
21,69,3.71,可分离变量的微分方程内容
21,76,2.63,函数组的线性相关性
21,59,1.26,可积的必要条件与可积函数类
21,7,3.86,自变量趋于有限值时函数的极限
21,12,3.19,复合函数的极限运算法则
21,81,2.25,二阶常系数微分方程实例
21,14,4.17,两个重要极限
21,10,0.11,无穷小量与无穷大量性质
21,31,3,相关变化率
21,26,0.41,反函数的求导法则
21,63,1.41,无界函数的反常积分
21,13,4.5,极限存在准则
21,43,1.27,函数的单调性
21,28,3.28,高阶导数内容
21,16,1.97,函数的连续性
21,81,2.97,二阶常系数微分方程实例
21,55,1,三角有理函数的不定积分
21,41,4.01,无穷/无穷型不定式的极限
21,67,1.51,引例
21,29,0.55,隐函数求导法则
21,84,0.38,欧拉方程内容
21,32,0.62,微分的概念
22,48,3.56,函数的作图
22,7,2.41,自变量趋于有限值时函数的极限
22,39,4.86,带有拉格朗日型余项的泰勒公式
22,28,0.04,高阶导数内容
22,27,4.64,复合函数的求导法则
22,22,4.59,导数的定义
22,43,1.58,函数的单调性
22,11,3.22,极限的四则运算
22,76,4.13,函数组的线性相关性
22,29,0.63,隐函数求导法则
22,38,1.23,带有佩亚诺型余项的泰勒公式
22,8,0.12,自变量趋于无穷大时函数的极限
22,55,4.79,三角有理函数的不定积分
22,51,4.05,不定积分的性质
22,11,4.74,极限的四则运算
22,5,0.8,数列的极限定义
22,22,2.83,导数的定义
22,85,1.33,常系数线性微分方程组解法
22,82,3.92,二阶常系数齐次线性方程通解的求法
22,4,1.93,初等函数
22,56,3.7,某些无理根式的不定积分
22,44,3.24,极值
22,78,4.21,n阶非齐次线性方程通解的结构
22,68,0.36,基本定义
22,20,2.03,介值定理
22,41,0.58,无穷/无穷型不定式的极限
22,78,2.58,n阶非齐次线性方程通解的结构
22,48,3.17,函数的作图
22,85,0.19,常系数线性微分方程组解法
22,28,1.97,高阶导数内容
22,4,3.36,初等函数
22,35,1.47,微分在近似计算中的应用
22,74,3.07,可降价的高阶微分方程内容
22,53,3.67,分布积分法
22,51,4.65,不定积分的性质
22,17,3.14,函数的间断点
22,8,2.19,自变量趋于无穷大时函数的极限
22,71,1.94,可化为齐次方程的方程
22,80,0.68,常数变易法
22,24,3.32,导数的可导性和连续性
22,11,2.91,极限的四则运算
22,51,4.79,不定积分的性质
22,56,4.62,某些无理根式的不定积分
22,69,2.76,可分离变量的微分方程内容
22,83,2.89,n阶常系数齐次线性方程通解的求法
22,18,2.96,连续函数的性质
22,3,2.46,函数运算
22,31,2.83,相关变化率
22,85,3.97,常系数线性微分方程组解法
22,71,2.31,可化为齐次方程的方程
23,71,2.45,可化为齐次方程的方程
23,3,0.61,函数运算
23,46,2.77,函数的凹凸性与拐点
23,14,4.49,两个重要极限
23,20,0.15,介值定理
23,51,3.25,不定积分的性质
23,77,1.79,n阶齐次线性方程通解的结构
23,83,3.46,n阶常系数齐次线性方程通解的求法
23,20,2.78,介值定理
23,55,3.61,三角有理函数的不定积分
23,47,3.37,曲线的渐近线
23,85,1.32,常系数线性微分方程组解法
23,34,4.02,微分的几何意义
23,84,1.83,欧拉方程内容
23,4,2.32,初等函数
23,35,3.43,微分在近似计算中的应用
23,39,2.05,带有拉格朗日型余项的泰勒公式
23,64,0.45,定积分的元素法
23,29,4.58,隐函数求导法则
23,35,0.74,微分在近似计算中的应用
23,30,0.98,由参数方程所确定的函数求导法
23,29,1.51,隐函数求导法则
23,75,4.23,n阶线性微分方程及其解的结构
23,82,4.07,二阶常系数齐次线性方程通解的求法
23,56,0.01,某些无理根式的不定积分
23,61,2.64,定积分的换元法与分部积分法
23,13,3.89,极限存在准则
23,60,3.71,微积分的基本定理与基本公式
23,56,3.98,某些无理根式的不定积分
23,35,0.55,微分在近似计算中的应用
23,15,0.97,柯西审敛原理
23,56,3.89,某些无理根式的不定积分
23,32,0.32,微分的概念
23,16,1.79,函数的连续性
23,53,4.05,分布积分法
23,4,2,初等函数
23,20,3.88,介值定理
23,63,3.64,无界函数的反常积分
23,2,3.85,初等性态
23,68,1.88,基本定义
23,12,1.91,复合函数的极限运算法则
23,28,4.26,高阶导数内容
23,38,0.19,带有佩亚诺型余项的泰勒公式
23,55,0.63,三角有理函数的不定积分
23,51,4.6,不定积分的性质
23,53,1.36,分布积分法
23,45,2.31,最值
23,27,4.95,复合函数的求导法则
23,79,3.68,刘维儿公式
23,47,1.23,曲线的渐近线
24,43,1.25,函数的单调性
24,35,1.33,微分在近似计算中的应用
24,85,1.02,常系数线性微分方程组解法
24,43,1.83,函数的单调性
24,29,4.53,隐函数求导法则
24,31,4.13,相关变化率
24,37,4.58,拉格朗日中值定理与柯西中值定理
24,55,1.82,三角有理函数的不定积分
24,34,1.99,微分的几何意义
24,18,2.21,连续函数的性质
24,67,2.45,引例
24,65,1.44,定积分在几何上的应用
24,44,2.28,极值
24,22,1.91,导数的定义
24,68,4.51,基本定义
24,57,4.03,定积分的概念
24,48,2.82,函数的作图
24,29,3.91,隐函数求导法则
24,12,1.34,复合函数的极限运算法则
24,70,3.19,齐次方程
24,28,3.08,高阶导数内容
24,58,1.86,定积分的性质
24,28,1.49,高阶导数内容
24,18,1.43,连续函数的性质
24,26,0.49,反函数的求导法则
24,29,1.32,隐函数求导法则
24,67,3.53,引例
24,25,1.63,导数的四则运算
24,26,2.21,反函数的求导法则
24,31,4.39,相关变化率
24,42,3.87,其他类型不定式的极限
24,73,1.46,可化为一阶线性微分方程的方程
24,28,0.92,高阶导数内容
24,12,3.32,复合函数的极限运算法则
24,14,4.91,两个重要极限
24,44,0.61,极值
24,4,3.34,初等函数
24,29,4.84,隐函数求导法则
24,41,0.5,无穷/无穷型不定式的极限
24,33,4.27,微分的运算法则
24,57,1.38,定积分的概念
24,67,4.16,引例
